1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8C0000002B88AE21
Is Mission Active?  true
Mission Start:  Sat Jun 16 19:23:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6664
Total Samples:  43734
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-11, 10:23:00 PM,C,8.5
2019-01-11, 11:23:00 PM,C,8.5
2019-01-12, 12:23:00 AM,C,8.5
2019-01-12, 1:23:00 AM,C,8
2019-01-12, 2:23:00 AM,C,8
2019-01-12, 3:23:00 AM,C,8
2019-01-12, 4:23:00 AM,C,8
2019-01-12, 5:23:00 AM,C,8
2019-01-12, 6:23:00 AM,C,8
2019-01-12, 7:23:00 AM,C,8
2019-01-12, 8:23:00 AM,C,8
2019-01-12, 9:23:00 AM,C,8
2019-01-12, 10:23:00 AM,C,8
2019-01-12, 11:23:00 AM,C,8
2019-01-12, 12:23:00 PM,C,8
2019-01-12, 1:23:00 PM,C,8
2019-01-12, 2:23:00 PM,C,8
2019-01-12, 3:23:00 PM,C,8
2019-01-12, 4:23:00 PM,C,8
2019-01-12, 5:23:00 PM,C,8
2019-01-12, 6:23:00 PM,C,8
2019-01-12, 7:23:00 PM,C,8
2019-01-12, 8:23:00 PM,C,8
2019-01-12, 9:23:00 PM,C,8.5
2019-01-12, 10:23:00 PM,C,8.5
2019-01-12, 11:23:00 PM,C,8.5
2019-01-13, 12:23:00 AM,C,8.5
2019-01-13, 1:23:00 AM,C,8.5
2019-01-13, 2:23:00 AM,C,8
2019-01-13, 3:23:00 AM,C,8
2019-01-13, 4:23:00 AM,C,8
2019-01-13, 5:23:00 AM,C,8
2019-01-13, 6:23:00 AM,C,8
2019-01-13, 7:23:00 AM,C,8
2019-01-13, 8:23:00 AM,C,8
2019-01-13, 9:23:00 AM,C,8
2019-01-13, 10:23:00 AM,C,8
2019-01-13, 11:23:00 AM,C,8
2019-01-13, 12:23:00 PM,C,9
2019-01-13, 1:23:00 PM,C,8.5
2019-01-13, 2:23:00 PM,C,8.5
2019-01-13, 3:23:00 PM,C,8
2019-01-13, 4:23:00 PM,C,8
2019-01-13, 5:23:00 PM,C,8
2019-01-13, 6:23:00 PM,C,8
2019-01-13, 7:23:00 PM,C,8
2019-01-13, 8:23:00 PM,C,8
