1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F0000002BA9B221
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:35:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  58927
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-03-26, 5:35:00 PM,C,8
2019-03-26, 6:35:00 PM,C,8
2019-03-26, 7:35:00 PM,C,8
2019-03-26, 8:35:00 PM,C,8
2019-03-26, 9:35:00 PM,C,8
2019-03-26, 10:35:00 PM,C,8.5
2019-03-26, 11:35:00 PM,C,8
2019-03-27, 12:35:00 AM,C,8
2019-03-27, 1:35:00 AM,C,8
2019-03-27, 2:35:00 AM,C,7.5
2019-03-27, 3:35:00 AM,C,8
2019-03-27, 4:35:00 AM,C,7.5
2019-03-27, 5:35:00 AM,C,7.5
2019-03-27, 6:35:00 AM,C,7.5
2019-03-27, 7:35:00 AM,C,7.5
2019-03-27, 8:35:00 AM,C,7.5
2019-03-27, 9:35:00 AM,C,8
2019-03-27, 10:35:00 AM,C,8
2019-03-27, 11:35:00 AM,C,9
2019-03-27, 12:35:00 PM,C,19
2019-03-27, 1:35:00 PM,C,21
2019-03-27, 2:35:00 PM,C,13.5
2019-03-27, 3:35:00 PM,C,9.5
2019-03-27, 4:35:00 PM,C,9
2019-03-27, 5:35:00 PM,C,8.5
2019-03-27, 6:35:00 PM,C,8.5
2019-03-27, 7:35:00 PM,C,9
2019-03-27, 8:35:00 PM,C,9
2019-03-27, 9:35:00 PM,C,9
2019-03-27, 10:35:00 PM,C,8.5
2019-03-27, 11:35:00 PM,C,8.5
2019-03-28, 12:35:00 AM,C,8.5
2019-03-28, 1:35:00 AM,C,8.5
2019-03-28, 2:35:00 AM,C,8.5
2019-03-28, 3:35:00 AM,C,8.5
2019-03-28, 4:35:00 AM,C,8.5
2019-03-28, 5:35:00 AM,C,8.5
2019-03-28, 6:35:00 AM,C,8.5
2019-03-28, 7:35:00 AM,C,8
2019-03-28, 8:35:00 AM,C,8
2019-03-28, 9:35:00 AM,C,8.5
2019-03-28, 10:35:00 AM,C,9
2019-03-28, 11:35:00 AM,C,9
